,num_acc_by_area,grav_mean
1319,0.0,4.0
1320,5.0,4.0
1321,0.0,4.0
1322,0.0,4.0
1323,1.0,4.0
1324,0.0,0.0
1325,4.0,4.0
1326,0.0,0.0
1327,0.0,0.0
1328,1.0,3.5
1329,0.0,0.0
1330,0.0,0.0
1331,0.0,4.0
1332,0.0,0.0
1333,0.0,0.0
1334,0.0,0.0
1335,2.0,4.0
1336,2.0,3.0
1337,1.0,4.0
1338,0.0,0.0
1339,0.0,0.0
1340,0.0,1.0
1341,2.0,3.6666666666666665
1342,0.0,0.0
1343,13.0,3.909090909090909
1344,3.0,3.75
1345,3.0,3.75
1346,6.0,3.0
1347,0.0,4.0
1348,2.0,4.0
1349,1.0,2.5
1350,1.0,4.0
1351,0.0,0.0
1352,3.0,4.0
1353,0.0,0.0
1354,0.0,4.0
1355,6.0,2.8333333333333335
1356,0.0,0.0
1357,0.0,1.0
1358,0.0,0.0
1359,2.0,3.0
1360,0.0,0.0
1361,9.0,3.7
1362,3.0,4.0
1363,0.0,0.0
1364,0.0,0.0
1365,0.0,0.0
1366,0.0,0.0
1367,0.0,0.0
1368,0.0,0.0
1369,0.0,0.0
1370,3.0,3.0
1371,4.0,2.8
1372,1.0,4.0
1373,0.0,4.0
1374,0.0,4.0
1375,5.0,4.0
1376,0.0,4.0
1377,0.0,0.0
1378,3.0,3.6666666666666665
1379,3.0,3.75
1380,1.0,4.0
1381,0.0,0.0
1382,1.0,4.0
1383,1.0,4.0
1384,0.0,1.0
1385,4.0,2.8
1386,7.0,2.875
1387,3.0,3.0
1388,0.0,1.0
1389,4.0,4.0
1390,1.0,4.0
1391,2.0,3.0
1392,7.0,3.625
1393,0.0,4.0
1394,2.0,3.0
1395,1.0,4.0
1396,7.0,3.5714285714285716
1397,4.0,3.75
1398,3.0,3.25
1399,2.0,3.0
1400,4.0,2.8
1401,7.0,3.625
1402,0.0,4.0
1403,1.0,2.5
1404,5.0,3.5
1405,7.0,4.0
1406,0.0,1.0
1407,2.0,4.0
1408,6.0,4.0
1409,2.0,3.0
1410,22.0,3.5238095238095237
1411,15.0,3.4
1412,0.0,4.0
1413,8.0,2.875
1414,13.0,4.0
1415,14.0,4.0
1416,1.0,4.0
1417,3.0,3.25
1418,3.0,3.0
1419,0.0,0.0
1420,0.0,0.0
1421,0.0,4.0
1422,3.0,4.0
1423,5.0,3.8333333333333335
1424,3.0,3.0
1425,0.0,0.0
1426,0.0,4.0
1427,0.0,0.0
1428,0.0,4.0
1429,2.0,2.6666666666666665
1430,3.0,3.75
1431,4.0,2.5
1432,16.0,3.357142857142857
1433,8.0,3.5555555555555554
1434,1.0,2.5
1435,6.0,3.0
1436,0.0,0.0
1437,1.0,4.0
1438,1.0,4.0
1439,5.0,3.5
1440,7.0,3.625
1441,5.0,3.3333333333333335
1442,1.0,4.0
1443,0.0,1.0
1444,0.0,4.0
1445,0.0,0.0
1446,0.0,0.0
1447,0.0,4.0
1448,3.0,3.0
1449,2.0,2.5
1450,7.0,3.5714285714285716
1451,2.0,4.0
1452,2.0,4.0
1453,4.0,4.0
1454,1.0,4.0
1455,2.0,4.0
1456,0.0,4.0
1457,9.0,3.3333333333333335
1458,0.0,4.0
1459,4.0,3.4
1460,3.0,2.5
1461,2.0,4.0
1462,0.0,1.0
1463,3.0,3.25
1464,1.0,2.5
1465,0.0,0.0
1466,7.0,2.8333333333333335
1467,2.0,2.0
1468,0.0,0.0
1469,0.0,0.0
1470,0.0,0.0
1471,12.0,3.7
1472,0.0,0.0
1473,7.0,3.857142857142857
1474,0.0,4.0
1475,0.0,0.0
1476,0.0,0.0
1477,5.0,3.5
1478,9.0,3.5555555555555554
1479,6.0,3.5714285714285716
1480,11.0,2.75
1481,0.0,4.0
1482,0.0,0.0
1483,5.0,3.4
1484,15.0,3.6
1485,11.0,3.272727272727273
1486,0.0,0.0
1487,0.0,0.0
1488,0.0,0.0
1489,0.0,0.0
1490,0.0,0.0
1491,0.0,0.0
1492,0.0,0.0
1493,0.0,0.0
1494,0.0,0.0
1495,0.0,0.0
1496,9.0,3.0
1497,0.0,0.0
1498,0.0,0.0
1499,0.0,4.0
1500,1.0,4.0
1501,5.0,3.4
1502,0.0,4.0
1503,2.0,4.0
1504,0.0,0.0
1505,0.0,4.0
1506,0.0,0.0
1507,0.0,0.0
1508,0.0,0.0
1509,1.0,4.0
1510,0.0,4.0
1511,0.0,0.0
1512,0.0,4.0
1513,0.0,4.0
1514,2.0,3.0
1515,3.0,4.0
1516,1.0,2.5
1517,0.0,0.0
1518,0.0,0.0
1519,1.0,4.0
1520,0.0,4.0
1521,0.0,4.0
1522,1.0,2.5
1523,0.0,0.0
1524,3.0,2.25
1525,0.0,0.0
1526,1.0,4.0
1527,1.0,4.0
1528,0.0,4.0
1529,7.0,3.5714285714285716
1530,1.0,3.5
1531,2.0,4.0
1532,0.0,4.0
1533,2.0,4.0
1534,0.0,4.0
1535,0.0,0.0
1536,7.0,3.5714285714285716
1537,0.0,0.0
1538,0.0,0.0
1539,0.0,0.0
1540,0.0,0.0
1541,0.0,4.0
1542,2.0,4.0
1543,0.0,0.0
1544,2.0,4.0
1545,2.0,2.6666666666666665
1546,5.0,4.0
1547,0.0,4.0
1548,0.0,0.0
1549,0.0,0.0
1550,1.0,3.5
1551,5.0,3.0
1552,10.0,3.727272727272727
1553,5.0,3.5
1554,3.0,3.25
1555,4.0,2.8
1556,3.0,4.0
1557,0.0,4.0
1558,7.0,2.8333333333333335
1559,5.0,3.0
1560,0.0,1.0
1561,11.0,3.0
1562,1.0,4.0
1563,0.0,0.0
1564,7.0,3.6666666666666665
1565,0.0,0.0
1566,0.0,0.0
1567,0.0,0.0
1568,1.0,4.0
1569,4.0,4.0
1570,7.0,3.857142857142857
1571,0.0,0.0
1572,5.0,3.3333333333333335
1573,0.0,4.0
1574,0.0,0.0
1575,1.0,4.0
1576,2.0,2.5
1577,0.0,0.0
1578,2.0,2.5
1579,1.0,3.5
1580,0.0,0.0
1581,0.0,0.0
1582,6.0,3.5714285714285716
1583,11.0,2.75
1584,0.0,0.0
1585,0.0,4.0
1586,0.0,0.0
1587,0.0,0.0
1588,2.0,3.0
1589,0.0,0.0
1590,0.0,0.0
1591,0.0,0.0
1592,7.0,3.5
1593,0.0,0.0
1594,0.0,0.0
1595,0.0,0.0
1596,15.0,3.6
1597,11.0,3.272727272727273
1598,0.0,0.0
1599,0.0,0.0
1600,2.0,4.0
1601,1.0,4.0
1602,0.0,0.0
1603,4.0,3.75
1604,0.0,0.0
1605,0.0,4.0
1606,0.0,0.0
1607,0.0,0.0
1608,0.0,4.0
1609,9.0,3.7
1610,1.0,2.5
1611,2.0,3.5
1612,0.0,0.0
1613,0.0,0.0
1614,0.0,4.0
1615,1.0,2.5
1616,0.0,0.0
1617,2.0,3.0
1618,1.0,2.5
1619,0.0,0.0
1620,0.0,0.0
1621,5.0,4.0
1622,4.0,3.25
1623,0.0,0.0
1624,1.0,0.0
1625,0.0,0.0
1626,12.0,3.923076923076923
1627,0.0,4.0
1628,0.0,0.0
1629,2.0,4.0
1630,4.0,3.4
1631,1.0,2.5
1632,4.0,4.0
1633,8.0,4.0
1634,2.0,3.0
1635,0.0,0.0
1636,2.0,4.0
1637,11.0,3.25
1638,0.0,0.0
1639,0.0,4.0
1640,0.0,4.0
1641,1.0,4.0
1642,0.0,0.0
1643,0.0,0.0
1644,0.0,0.0
1645,0.0,0.0
1646,0.0,0.0
1647,0.0,4.0
1648,0.0,4.0
1649,6.0,3.0
1650,0.0,0.0
1651,0.0,0.0
1652,0.0,0.0
1653,0.0,0.0
1654,0.0,4.0
1655,0.0,0.0
1656,1.0,4.0
1657,0.0,0.0
1658,1.0,2.5
1659,5.0,3.4
1660,1.0,4.0
1661,0.0,0.0
1662,0.0,0.0
1663,0.0,0.0
1664,0.0,0.0
1665,8.0,3.5555555555555554
1666,5.0,3.3333333333333335
1667,6.0,2.8333333333333335
1668,12.0,3.5384615384615383
1669,2.0,2.5
1670,1.0,1.0
1671,4.0,4.0
1672,24.0,3.347826086956522
1673,18.0,3.4705882352941178
1674,9.0,3.3333333333333335
1675,1.0,4.0
1676,9.0,3.5
1677,13.0,3.5
1678,2.0,4.0
1679,11.0,3.5
1680,1.0,2.5
1681,0.0,0.0
1682,10.0,3.4545454545454546
1683,6.0,2.8
1684,1.0,4.0
1685,4.0,4.0
1686,12.0,3.7
1687,0.0,0.0
1688,6.0,3.142857142857143
1689,9.0,2.2
1690,1.0,4.0
1691,0.0,0.0
1692,5.0,3.5
1693,9.0,3.5555555555555554
1694,9.0,3.4
1695,16.0,3.4705882352941178
1696,4.0,2.5
1697,1.0,4.0
1698,0.0,0.0
1699,5.0,3.4
1700,8.0,3.5
1701,4.0,3.4
1702,19.0,3.5
1703,5.0,3.5
1704,11.0,3.272727272727273
1705,5.0,3.4
1706,0.0,4.0
1707,5.0,4.0
1708,12.0,3.5384615384615383
1709,5.0,3.5
1710,1.0,3.5
1711,6.0,3.0
1712,28.0,3.3703703703703702
1713,5.0,3.5
1714,6.0,4.0
1715,2.0,3.0
1716,0.0,4.0
1717,6.0,3.142857142857143
1718,2.0,3.0
1719,0.0,4.0
1720,3.0,4.0
1721,23.0,3.4347826086956523
1722,8.0,2.875
1723,1.0,4.0
1724,2.0,3.6666666666666665
1725,6.0,4.0
1726,1.0,4.0
1727,11.0,3.4545454545454546
1728,4.0,1.6
1729,14.0,4.0
1730,7.0,2.5
1731,0.0,0.0
1732,7.0,3.5
1733,7.0,3.25
1734,0.0,4.0
1735,0.0,0.0
1736,4.0,4.0
1737,5.0,3.4
1738,0.0,4.0
1739,15.0,3.0714285714285716
1740,12.0,3.272727272727273
1741,0.0,4.0
1742,2.0,4.0
1743,2.0,2.0
1744,0.0,0.0
1745,5.0,3.0
1746,4.0,4.0
1747,6.0,3.5
1748,0.0,0.0
1749,2.0,2.0
1750,1.0,3.5
1751,0.0,0.0
1752,0.0,0.0
1753,13.0,3.909090909090909
1754,16.0,3.2
1755,2.0,3.0
1756,9.0,3.25
1757,7.0,3.625
1758,1.0,4.0
1759,8.0,3.2222222222222223
1760,7.0,4.0
1761,3.0,4.0
1762,8.0,3.0
1763,3.0,3.0
1764,5.0,3.8
1765,0.0,4.0
1766,1.0,4.0
1767,7.0,3.5
1768,8.0,2.6666666666666665
1769,2.0,4.0
1770,9.0,3.7
1771,8.0,3.6666666666666665
1772,0.0,4.0
1773,0.0,4.0
1774,2.0,3.0
1775,0.0,4.0
1776,2.0,4.0
1777,9.0,3.4
1778,14.0,3.7857142857142856
1779,5.0,2.2
1780,3.0,4.0
1781,2.0,0.0
1782,2.0,4.0
1783,9.0,4.0
1784,6.0,3.5714285714285716
1785,14.0,3.5714285714285716
1786,0.0,4.0
1787,6.0,3.0
1788,0.0,4.0
1789,9.0,4.0
1790,11.0,3.5
1791,22.0,3.5238095238095237
1792,15.0,3.4
1793,4.0,4.0
1794,5.0,3.4
1795,14.0,3.9166666666666665
1796,13.0,4.0
1797,14.0,4.0
1798,0.0,0.0
1799,3.0,3.25
1800,1.0,4.0
1801,3.0,3.25
1802,5.0,3.4
1803,4.0,2.5
1804,1.0,4.0
1805,0.0,4.0
1806,2.0,4.0
1807,3.0,4.0
1808,5.0,3.0
1809,5.0,3.5
1810,2.0,3.0
1811,3.0,3.75
1812,3.0,2.5
1813,16.0,3.4705882352941178
1814,16.0,3.2
1815,5.0,3.5
1816,0.0,4.0
1817,3.0,3.75
1818,9.0,3.5
1819,6.0,3.2857142857142856
1820,8.0,3.0
1821,5.0,3.5
1822,6.0,3.7142857142857144
1823,5.0,3.25
1824,2.0,2.0
1825,16.0,3.4705882352941178
1826,16.0,3.2
1827,3.0,3.75
1828,9.0,3.5
1829,6.0,3.2857142857142856
1830,8.0,3.0
1831,3.0,3.0
1832,28.0,3.3703703703703702
1833,5.0,3.5
1834,6.0,3.7142857142857144
1835,5.0,3.25
1836,2.0,2.0
1837,12.0,2.923076923076923
1838,17.0,3.6470588235294117
1839,8.0,3.6666666666666665
1840,0.0,4.0
1841,3.0,4.0
1842,3.0,3.25
1843,6.0,2.2857142857142856
1844,3.0,4.0
1845,4.0,4.0
1846,13.0,3.5
1847,13.0,3.0714285714285716
1848,0.0,0.0
1849,5.0,2.2
1850,6.0,2.8
1851,0.0,4.0
1852,1.0,2.5
1853,0.0,0.0
1854,3.0,4.0
1855,8.0,3.625
1856,4.0,4.0
1857,10.0,4.0
1858,0.0,4.0
1859,0.0,4.0
1860,3.0,3.0
1861,5.0,4.0
1862,6.0,3.8333333333333335
1863,2.0,4.0
1864,9.0,3.6
1865,3.0,4.0
1866,0.0,0.0
1867,8.0,3.625
1868,1.0,4.0
1869,3.0,4.0
1870,9.0,4.0
1871,2.0,4.0
1872,1.0,1.0
1873,3.0,4.0
1874,9.0,3.6
1875,4.0,4.0
1876,3.0,3.75
1877,8.0,3.75
1878,4.0,2.8
1879,7.0,4.0
1880,1.0,4.0
1881,3.0,3.0
1882,0.0,4.0
1883,4.0,3.2
1884,3.0,3.0
1885,5.0,4.0
1886,6.0,3.857142857142857
1887,1.0,4.0
1888,2.0,2.6666666666666665
1889,11.0,3.1818181818181817
1890,1.0,4.0
1891,0.0,4.0
1892,0.0,4.0
1893,14.0,3.8
1894,2.0,4.0
1895,3.0,3.25
1896,1.0,1.0
1897,1.0,4.0
1898,0.0,4.0
1899,1.0,4.0
1900,3.0,4.0
1901,0.0,3.0
1902,0.0,0.0
1903,1.0,4.0
1904,7.0,3.4
1905,8.0,2.875
1906,1.0,3.5
1907,10.0,3.5555555555555554
1908,0.0,3.0
1909,4.0,3.8
1910,1.0,4.0
1911,5.0,3.8333333333333335
1912,10.0,3.6666666666666665
1913,2.0,4.0
1914,1.0,4.0
1915,1.0,4.0
1916,3.0,3.0
1917,1.0,4.0
1918,0.0,0.0
1919,4.0,3.0
1920,0.0,0.0
1921,15.0,3.6
1922,11.0,3.272727272727273
1923,5.0,3.4
1924,0.0,4.0
1925,1.0,2.5
1926,2.0,3.5
1927,2.0,4.0
1928,1.0,3.5
1929,6.0,3.0
1930,28.0,3.3703703703703702
1931,4.0,3.25
1932,0.0,0.0
1933,4.0,2.5
1934,4.0,3.25
1935,7.0,4.0
1936,2.0,3.5
1937,3.0,4.0
1938,8.0,4.0
1939,2.0,3.0
1940,1.0,3.0
1941,0.0,4.0
1942,4.0,4.0
1943,7.0,2.375
1944,6.0,2.8
1945,0.0,0.0
1946,0.0,0.0
1947,1.0,4.0
1948,2.0,4.0
1949,0.0,0.0
1950,3.0,4.0
1951,1.0,2.5
1952,3.0,3.0
1953,5.0,4.0
1954,0.0,0.0
1955,0.0,0.0
1956,0.0,0.0
1957,1.0,4.0
1958,0.0,0.0
1959,4.0,3.8
1960,4.0,4.0
1961,0.0,4.0
1962,2.0,4.0
1963,0.0,0.0
1964,1.0,4.0
1965,0.0,0.0
1966,2.0,4.0
1967,0.0,0.0
1968,0.0,0.0
1969,3.0,3.25
1970,0.0,0.0
1971,1.0,4.0
1972,3.0,3.0
1973,5.0,3.4
1974,1.0,4.0
1975,0.0,0.0
1976,0.0,0.0
1977,3.0,2.5
1978,0.0,0.0
1979,0.0,4.0
1980,2.0,4.0
1981,0.0,0.0
1982,3.0,2.5
1983,1.0,4.0
1984,0.0,4.0
1985,0.0,0.0
1986,0.0,0.0
1987,0.0,0.0
1988,0.0,0.0
1989,0.0,0.0
1990,0.0,4.0
1991,3.0,3.6666666666666665
1992,0.0,4.0
1993,1.0,4.0
1994,0.0,4.0
1995,0.0,4.0
1996,1.0,4.0
1997,0.0,0.0
1998,0.0,4.0
1999,3.0,3.25
2000,0.0,0.0
2001,0.0,0.0
2002,0.0,4.0
2003,12.0,3.5454545454545454
2004,0.0,4.0
2005,0.0,4.0
2006,1.0,2.5
2007,0.0,4.0
2008,1.0,3.5
2009,0.0,0.0
2010,0.0,0.0
2011,0.0,0.0
2012,0.0,0.0
2013,1.0,3.0
2014,0.0,0.0
2015,2.0,4.0
2016,1.0,4.0
2017,0.0,0.0
2018,3.0,3.25
2019,5.0,3.8333333333333335
2020,0.0,0.0
2021,0.0,0.0
2022,1.0,4.0
2023,0.0,0.0
2024,0.0,0.0
2025,2.0,3.5
2026,2.0,4.0
2027,0.0,0.0
2028,0.0,4.0
2029,1.0,4.0
2030,3.0,3.0
2031,0.0,0.0
2032,0.0,4.0
2033,2.0,3.0
2034,0.0,1.0
2035,5.0,4.0
2036,0.0,0.0
2037,0.0,0.0
2038,0.0,0.0
2039,4.0,4.0
2040,4.0,3.0
2041,0.0,0.0
2042,1.0,4.0
2043,4.0,2.6
2044,2.0,2.5
2045,2.0,4.0
2046,0.0,4.0
2047,0.0,0.0
2048,0.0,4.0
2049,2.0,4.0
2050,0.0,2.0
2051,0.0,0.0
2052,0.0,0.0
2053,0.0,0.0
2054,6.0,3.5714285714285716
2055,0.0,4.0
2056,0.0,0.0
2057,1.0,4.0
2058,2.0,4.0
2059,8.0,3.5
2060,1.0,4.0
2061,0.0,0.0
2062,0.0,0.0
2063,0.0,0.0
2064,1.0,4.0
2065,0.0,0.0
2066,0.0,0.0
2067,0.0,4.0
2068,1.0,4.0
2069,0.0,4.0
2070,0.0,0.0
2071,0.0,0.0
2072,0.0,0.0
2073,0.0,0.0
2074,0.0,1.0
2075,0.0,0.0
2076,0.0,0.0
2077,0.0,0.0
2078,0.0,0.0
2079,0.0,0.0
2080,0.0,4.0
2081,7.0,3.5714285714285716
2082,0.0,0.0
2083,4.0,3.75
2084,0.0,0.0
2085,0.0,0.0
2086,0.0,1.0
2087,0.0,0.0
2088,2.0,3.6666666666666665
2089,0.0,0.0
2090,0.0,0.0
2091,0.0,0.0
2092,0.0,4.0
2093,0.0,4.0
2094,6.0,3.5
2095,0.0,0.0
2096,0.0,0.0
2097,0.0,0.0
2098,0.0,0.0
2099,0.0,0.0
2100,0.0,0.0
2101,3.0,0.0
2102,2.0,0.0
2103,0.0,4.0
2104,2.0,4.0
2105,3.0,4.0
2106,0.0,4.0
2107,1.0,4.0
2108,1.0,4.0
2109,0.0,0.0
2110,0.0,0.0
2111,0.0,0.0
2112,0.0,0.0
2113,4.0,4.0
2114,0.0,0.0
2115,0.0,0.0
2116,0.0,0.0
2117,0.0,0.0
2118,0.0,4.0
2119,0.0,4.0
2120,0.0,0.0
2121,0.0,0.0
2122,0.0,0.0
2123,0.0,0.0
2124,0.0,0.0
2125,0.0,0.0
2126,0.0,0.0
2127,0.0,0.0
2128,0.0,0.0
2129,0.0,4.0
2130,0.0,0.0
2131,0.0,0.0
2132,1.0,3.5
2133,0.0,0.0
2134,0.0,0.0
2135,0.0,0.0
2136,0.0,0.0
2137,0.0,0.0
2138,0.0,0.0
2139,0.0,4.0
2140,0.0,0.0
2141,0.0,0.0
2142,0.0,0.0
2143,0.0,4.0
2144,0.0,0.0
2145,0.0,0.0
2146,0.0,0.0
2147,0.0,0.0
2148,0.0,4.0
2149,0.0,0.0
2150,3.0,3.0
2151,0.0,0.0
2152,2.0,0.0
2153,0.0,0.0
2154,0.0,0.0
2155,0.0,0.0
2156,0.0,0.0
2157,0.0,0.0
2158,0.0,0.0
2159,0.0,0.0
2160,0.0,0.0
2161,1.0,3.0
2162,0.0,0.0
2163,0.0,0.0
2164,0.0,0.0
2165,0.0,0.0
2166,0.0,0.0
2167,0.0,0.0
2168,0.0,0.0
2169,0.0,0.0
2170,0.0,0.0
2171,0.0,0.0
2172,5.0,3.0
2173,0.0,0.0
2174,1.0,0.0
2175,0.0,0.0
2176,0.0,0.0
2177,0.0,0.0
2178,0.0,0.0
2179,0.0,0.0
2180,0.0,0.0
2181,0.0,0.0
2182,0.0,0.0
2183,2.0,2.0
2184,0.0,0.0
2185,0.0,0.0
2186,0.0,0.0
2187,0.0,0.0
2188,0.0,0.0
2189,1.0,0.0
2190,0.0,0.0
2191,8.0,3.3333333333333335
2192,0.0,4.0
2193,0.0,1.0
2194,0.0,0.0
2195,2.0,3.0
2196,4.0,3.2
2197,0.0,4.0
2198,0.0,0.0
2199,0.0,0.0
2200,0.0,0.0
2201,1.0,0.0
2202,0.0,0.0
2203,0.0,0.0
2204,3.0,3.6666666666666665
2205,0.0,0.0
2206,0.0,0.0
2207,0.0,0.0
2208,1.0,2.5
2209,0.0,0.0
2210,2.0,3.3333333333333335
2211,6.0,3.5714285714285716
2212,0.0,0.0
2213,0.0,0.0
2214,0.0,0.0
2215,0.0,0.0
2216,0.0,0.0
2217,0.0,0.0
2218,0.0,0.0
2219,0.0,0.0
2220,0.0,0.0
2221,0.0,0.0
2222,0.0,0.0
2223,0.0,0.0
2224,0.0,0.0
2225,0.0,0.0
2226,0.0,0.0
2227,0.0,0.0
2228,2.0,4.0
2229,0.0,0.0
2230,0.0,0.0
2231,0.0,0.0
2232,0.0,0.0
2233,0.0,0.0
2234,0.0,0.0
2235,0.0,4.0
2236,0.0,0.0
2237,0.0,0.0
2238,0.0,0.0
2239,0.0,4.0
2240,0.0,4.0
2241,0.0,4.0
2242,0.0,0.0
2243,0.0,0.0
2244,0.0,0.0
2245,1.0,3.0
2246,0.0,4.0
2247,0.0,0.0
2248,0.0,4.0
2249,0.0,0.0
2250,0.0,0.0
2251,0.0,0.0
2252,1.0,4.0
2253,0.0,0.0
2254,0.0,0.0
2255,0.0,0.0
2256,0.0,0.0
2257,0.0,0.0
2258,0.0,0.0
2259,0.0,0.0
2260,0.0,4.0
2261,0.0,0.0
2262,0.0,0.0
2263,0.0,0.0
2264,0.0,0.0
2265,0.0,0.0
2266,0.0,0.0
2267,0.0,3.0
2268,0.0,0.0
2269,0.0,0.0
2270,0.0,0.0
2271,0.0,0.0
2272,0.0,0.0
2273,0.0,0.0
2274,0.0,0.0
2275,0.0,0.0
2276,0.0,0.0
2277,0.0,0.0
2278,0.0,0.0
2279,0.0,0.0
2280,0.0,0.0
2281,0.0,0.0
2282,0.0,0.0
2283,0.0,0.0
2284,0.0,0.0
2285,0.0,4.0
2286,0.0,0.0
2287,0.0,0.0
2288,0.0,0.0
2289,0.0,0.0
2290,0.0,0.0
2291,0.0,0.0
2292,0.0,0.0
2293,0.0,4.0
2294,0.0,0.0
2295,0.0,0.0
2296,0.0,0.0
2297,0.0,0.0
2298,2.0,4.0
2299,0.0,0.0
2300,0.0,0.0
2301,0.0,0.0
2302,0.0,0.0
2303,0.0,0.0
2304,0.0,0.0
2305,0.0,0.0
2306,0.0,0.0
2307,0.0,0.0
2308,0.0,0.0
2309,0.0,0.0
2310,0.0,0.0
2311,9.0,3.7
2312,3.0,4.0
2313,0.0,0.0
2314,2.0,4.0
2315,9.0,3.4
2316,14.0,3.7857142857142856
2317,3.0,2.75
2318,3.0,3.0
2319,4.0,2.8
2320,1.0,4.0
2321,0.0,4.0
2322,0.0,4.0
2323,5.0,4.0
2324,0.0,4.0
2325,2.0,4.0
2326,9.0,4.0
2327,6.0,3.5714285714285716
2328,14.0,3.5714285714285716
2329,8.0,3.125
2330,2.0,3.0
2331,5.0,2.3333333333333335
2332,0.0,4.0
2333,0.0,0.0
2334,3.0,3.6666666666666665
2335,3.0,3.75
2336,1.0,4.0
2337,0.0,0.0
2338,6.0,3.0
2339,0.0,4.0
2340,0.0,4.0
2341,5.0,4.0
2342,6.0,3.5714285714285716
2343,2.0,2.5
2344,1.0,2.5
2345,6.0,3.0
2346,4.0,3.0
2347,1.0,2.5
2348,0.0,0.0
2349,2.0,4.0
2350,2.0,3.0
2351,0.0,0.0
2352,9.0,4.0
2353,0.0,4.0
2354,3.0,2.5
2355,0.0,0.0
2356,1.0,4.0
2357,0.0,0.0
2358,7.0,4.0
2359,0.0,0.0
2360,0.0,1.0
2361,7.0,2.5
2362,2.0,3.0
2363,0.0,0.0
2364,0.0,0.0
2365,0.0,4.0
2366,0.0,0.0
2367,2.0,4.0
2368,2.0,3.0
2369,3.0,3.75
2370,0.0,0.0
2371,3.0,4.0
2372,0.0,0.0
2373,2.0,4.0
2374,6.0,4.0
2375,3.0,3.25
2376,3.0,4.0
2377,2.0,4.0
2378,2.0,4.0
2379,3.0,1.75
2380,0.0,0.0
2381,0.0,0.0
2382,1.0,4.0
2383,2.0,4.0
2384,0.0,0.0
2385,0.0,0.0
2386,0.0,0.0
2387,2.0,4.0
2388,3.0,4.0
2389,1.0,4.0
2390,2.0,2.0
2391,0.0,4.0
2392,3.0,2.5
2393,0.0,0.0
2394,0.0,0.0
2395,0.0,0.0
2396,0.0,0.0
2397,7.0,3.25
2398,0.0,4.0
2399,0.0,0.0
2400,0.0,3.0
2401,2.0,2.6666666666666665
2402,1.0,2.5
2403,0.0,0.0
2404,0.0,1.0
2405,2.0,4.0
2406,0.0,0.0
2407,1.0,2.5
2408,6.0,4.0
2409,2.0,4.0
2410,0.0,0.0
2411,0.0,4.0
2412,0.0,4.0
2413,0.0,0.0
2414,3.0,3.25
2415,7.0,4.0
2416,0.0,0.0
2417,0.0,3.0
2418,0.0,4.0
2419,0.0,0.0
2420,1.0,2.0
2421,0.0,0.0
2422,0.0,4.0
2423,3.0,4.0
2424,0.0,0.0
2425,0.0,1.0
2426,0.0,0.0
2427,0.0,0.0
2428,0.0,0.0
2429,0.0,0.0
2430,0.0,0.0
2431,4.0,3.4
2432,0.0,0.0
2433,0.0,0.0
2434,0.0,0.0
2435,0.0,0.0
2436,0.0,0.0
2437,0.0,0.0
2438,1.0,4.0
2439,0.0,3.0
2440,0.0,0.0
2441,0.0,0.0
2442,0.0,4.0
2443,1.0,4.0
2444,6.0,3.5
2445,0.0,0.0
2446,0.0,0.0
2447,1.0,2.5
2448,0.0,0.0
2449,0.0,0.0
2450,0.0,0.0
2451,0.0,0.0
2452,0.0,0.0
2453,0.0,4.0
2454,0.0,0.0
2455,1.0,4.0
2456,2.0,3.0
2457,1.0,4.0
2458,0.0,0.0
2459,0.0,0.0
2460,0.0,0.0
2461,0.0,4.0
2462,1.0,4.0
2463,0.0,0.0
2464,0.0,4.0
2465,0.0,4.0
2466,0.0,0.0
2467,0.0,0.0
2468,0.0,0.0
2469,0.0,4.0
2470,1.0,4.0
2471,5.0,4.0
2472,2.0,4.0
2473,2.0,4.0
2474,0.0,4.0
2475,0.0,0.0
2476,2.0,4.0
2477,0.0,0.0
2478,0.0,0.0
2479,0.0,0.0
2480,9.0,4.0
2481,7.0,4.0
2482,1.0,4.0
2483,2.0,4.0
2484,2.0,2.6666666666666665
2485,11.0,3.1818181818181817
2486,1.0,4.0
2487,0.0,0.0
2488,1.0,4.0
2489,1.0,4.0
2490,0.0,4.0
2491,7.0,3.875
2492,1.0,4.0
2493,0.0,0.0
2494,7.0,3.25
2495,1.0,4.0
2496,7.0,3.4
2497,8.0,2.875
2498,0.0,4.0
2499,4.0,3.75
2500,3.0,4.0
2501,0.0,1.0
2502,0.0,4.0
2503,0.0,4.0
2504,1.0,4.0
2505,0.0,0.0
2506,0.0,0.0
2507,5.0,4.0
2508,0.0,1.0
2509,3.0,4.0
2510,0.0,0.0
2511,5.0,3.5
2512,0.0,1.0
2513,1.0,4.0
2514,1.0,4.0
2515,0.0,0.0
2516,0.0,0.0
2517,0.0,0.0
2518,2.0,4.0
2519,0.0,0.0
2520,2.0,4.0
2521,2.0,3.6666666666666665
2522,0.0,1.0
2523,1.0,4.0
2524,1.0,4.0
2525,0.0,0.0
2526,0.0,0.0
2527,0.0,4.0
2528,0.0,0.0
2529,0.0,0.0
2530,3.0,1.0
2531,2.0,4.0
2532,1.0,4.0
2533,0.0,1.0
2534,0.0,4.0
2535,0.0,0.0
2536,4.0,3.0
2537,0.0,0.0
2538,5.0,3.0
2539,0.0,4.0
2540,0.0,0.0
2541,0.0,4.0
2542,0.0,4.0
2543,1.0,4.0
2544,4.0,3.2
2545,0.0,0.0
